Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,84T,46T,47T,72T,82T,83T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,35T,36T,37T,38T,39T,40T,41T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,43T,44T,62T,63T,78T,80T
2020_11_10,39.0,29,27.0,33.0,34.0,30.0,22.0,40.0,34.0,34.0,43.0,42.0,32,32,28,42.0,29.0,31.0,29.0,41.0,53.0,32.0,32.0,30.0,36.0,32.0,39.0,39,35.0,37,37.0,24.0,35.0,35.0,26.0,25.0,24.0,25.0,28.0,26.0,28.0,30,27.0,29.0,32.0,28.0,21.0,20,14.0,13.0,22.0,28,25.0,21.0,16.0,27.0,18.0,31.0,23,24,20.0,21.0,27.0,26.0,27.0,25.0,7.0,16.0
2020_11_11,33.0,26,27.0,27.0,31.0,25.0,20.0,29.0,32.0,29.0,36.0,33.0,27,29,26,39.0,29.0,26.0,25.0,32.0,38.0,26.0,24.0,29.0,37.0,30.0,27.0,32,25.0,37,36.0,19.0,29.0,12.0,27.0,25.0,24.0,24.0,23.0,27.0,26.0,26,23.0,23.0,28.0,27.0,21.0,21,16.0,12.0,23.0,26,22.0,21.0,17.0,25.0,16.0,31.0,26,23,25.0,31.0,34.0,38.0,28.0,26.0,10.0,21.0
2020_11_12,30.0,21,20.0,22.0,25.0,21.0,16.0,26.0,28.0,27.0,34.0,34.0,25,22,21,35.0,23.0,25.0,21.0,25.0,39.0,22.0,21.0,21.0,28.0,23.0,25.0,19,20.0,31,29.0,21.0,26.0,21.0,19.0,15.0,12.0,15.0,15.0,34.666666666666664,16.0,19,18.0,20.0,21.0,24.0,19.0,21,14.0,11.0,23.0,25,17.0,16.0,13.0,24.0,17.0,31.0,26,22,16.0,10.0,21.0,34.0,21.0,19.0,3.0,16.0
2020_11_13,40.0,27,27.0,31.0,33.0,29.0,22.0,42.0,35.0,35.0,38.0,39.0,31,28,29,40.0,27.0,32.0,30.0,38.0,56.0,33.0,33.0,31.0,49.0,36.0,31.0,37,32.0,51,47.0,24.0,51.0,37.0,23.0,22.0,24.0,21.0,22.0,34.666666666666664,38.5,27,23.0,27.0,36.0,23.0,19.0,20,14.0,11.0,23.0,28,19.0,15.0,13.0,21.0,14.0,30.0,27,21,17.0,8.0,14.0,25.0,19.0,17.0,5.0,8.0
2020_11_14,44.0,36,34.0,37.0,40.0,34.0,29.0,52.0,40.0,41.0,48.0,44.0,40,40,33,48.0,33.0,38.0,38.0,51.0,66.0,39.0,47.0,40.0,68.0,36.0,43.0,48,46.0,43,44.0,28.0,,41.0,27.0,29.0,26.0,23.0,30.0,33.666666666666664,25.5,34,30.0,34.0,45.0,22.0,16.0,19,15.0,12.0,22.0,36,20.0,17.0,11.0,22.0,14.0,27.0,25,25,23.0,14.0,14.0,27.0,19.0,17.0,3.0,7.0
2020_11_15,54.0,43,37.0,42.0,49.0,43.0,32.0,65.0,48.0,50.0,51.0,52.0,48,50,47,55.0,34.0,43.0,37.0,55.0,76.0,40.0,43.0,37.0,41.0,31.0,39.0,43,44.0,32,41.0,23.0,35.0,22.0,32.0,40.0,36.0,33.0,36.0,35.0,30.0,37,36.0,30.0,34.0,26.0,16.5,23,17.0,14.0,25.0,37,22.0,14.0,14.0,26.0,13.0,29.0,24,26,20.0,29.0,27.0,24.0,20.0,19.0,5.0,7.0
2020_11_16,27.0,20,20.0,22.0,27.0,17.0,14.0,46.0,25.0,24.0,24.0,33.0,26,23,23,36.0,23.0,19.0,15.0,40.0,44.0,23.0,36.0,25.0,29.0,21.0,39.0,34,37.0,26,21.0,16.0,19.0,18.0,27.0,32.0,28.0,26.0,32.0,29.333333333333332,30.5,19,18.0,18.0,25.0,25.0,18.5,23,14.0,10.0,23.0,24,21.0,19.0,11.0,24.0,12.0,34.0,24,23,21.0,22.0,25.0,30.0,23.0,22.0,5.0,11.0
2020_11_17,34.0,28,24.0,26.0,30.0,22.0,17.0,60.0,31.0,34.0,33.0,37.0,35,32,28,50.0,31.0,27.0,23.0,38.0,63.0,27.0,33.0,24.0,34.0,22.0,29.0,26,26.0,23,23.0,11.0,32.0,10.0,27.0,30.0,33.0,27.0,32.0,30.0,33.0,22,22.0,20.0,25.0,26.0,18.0,20,11.0,10.0,22.0,23,21.0,19.0,10.0,19.0,10.0,31.0,22,21,27.0,18.0,21.0,25.0,14.0,20.0,6.0,7.0
2020_11_18,36.0,25,26.0,25.0,32.0,27.0,19.0,62.0,32.0,38.0,37.0,43.0,31,33,28,46.0,28.0,33.0,30.0,48.0,59.0,31.0,34.0,27.0,37.0,19.0,26.0,28,27.0,29,27.0,13.0,52.0,12.0,26.0,28.0,30.0,24.0,27.0,30.333333333333332,30.0,21,19.0,21.0,17.0,26.0,21.0,20,13.0,11.0,20.0,29,25.0,24.0,9.0,17.0,8.0,31.0,21,22,28.0,14.0,17.0,24.0,15.0,15.0,4.0,6.0
2020_11_19,48.0,32,31.0,33.0,34.0,31.0,24.0,77.0,42.0,46.0,41.0,52.0,44,43,37,60.0,28.0,40.0,34.0,51.0,56.0,30.0,38.0,36.0,39.0,25.0,30.0,27,25.0,35,28.0,14.0,59.0,12.0,39.0,32.0,26.0,34.0,34.0,30.666666666666668,38.0,29,25.0,16.0,19.0,21.0,17.0,19,14.0,11.0,22.0,32,22.0,21.0,10.0,22.0,9.0,29.0,25,20,21.0,11.0,16.0,25.0,17.0,16.0,4.0,6.0
2020_11_20,42.0,32,27.0,30.0,40.0,31.0,22.0,55.0,38.0,39.0,36.0,50.0,38,28,30,49.0,29.0,36.0,30.0,57.0,52.0,38.0,44.0,33.0,55.0,27.0,33.0,29,30.0,33,29.0,14.0,50.0,14.0,37.0,32.0,23.0,34.0,31.0,15.0,40.0,28,35.0,16.0,25.0,22.0,18.0,18,13.0,10.0,21.0,35,23.0,15.0,9.0,24.0,13.0,29.0,23,20,23.0,13.0,12.0,26.0,17.0,15.333333333333334,4.0,5.0
2020_11_21,25.0,23,22.0,23.0,30.0,18.0,18.0,36.0,29.0,25.0,30.0,45.0,28,21,21,40.0,21.0,22.0,18.0,30.0,25.0,28.0,35.0,26.0,46.0,26.0,32.0,30,19.0,32,30.0,19.0,50.0,15.0,19.0,18.0,14.0,27.0,17.0,30.0,23.0,25,17.0,11.0,20.0,21.0,18.0,19,14.0,10.0,21.0,34,6.0,14.0,9.0,21.0,13.0,30.0,28,19,19.0,11.0,12.0,26.0,19.0,15.5,3.0,6.0
2020_11_22,25.0,18,18.0,18.0,22.0,17.0,14.0,28.0,29.0,24.0,29.0,39.0,24,20,18,35.0,19.0,23.0,26.0,24.0,26.0,20.0,13.0,19.0,31.0,23.0,16.0,15,11.0,26,23.0,18.0,35.0,12.0,15.0,15.0,16.0,16.0,17.0,23.666666666666668,18.0,18,16.0,10.0,21.0,23.0,17.0,22,15.0,12.0,25.0,37,13.0,19.0,14.0,20.0,13.0,31.0,29,22,19.0,8.0,12.0,23.0,13.0,16.5,3.0,4.0
2020_11_23,37.0,26,24.0,26.0,29.0,21.0,22.0,41.0,36.0,35.0,38.0,54.0,30,27,23,43.0,26.0,30.0,21.0,32.0,48.0,24.0,22.0,19.0,29.0,17.0,24.0,19,20.0,16,16.0,16.0,21.0,7.0,21.0,19.0,21.0,20.0,23.0,18.666666666666668,18.0,19,17.0,17.0,17.0,27.0,23.0,22,14.0,11.0,26.0,30,7.0,23.0,12.0,21.0,18.0,37.0,23,24,17.0,9.0,11.0,24.0,14.0,17.0,3.0,5.0
2020_11_24,22.0,14,20.0,18.0,19.0,14.0,11.0,29.0,20.0,21.0,24.0,31.0,17,19,14,30.0,20.0,18.0,17.0,27.0,43.0,18.0,23.0,17.0,28.0,17.0,26.0,20,19.0,19,15.0,12.0,30.0,8.0,17.0,18.0,18.0,16.0,21.0,19.0,12.0,20,14.0,15.0,16.0,29.0,20.0,19,13.0,11.0,22.0,17,5.0,25.0,13.0,19.0,13.0,34.0,20,24,17.0,13.0,11.0,26.0,15.0,16.666666666666668,4.0,7.0
2020_11_25,24.0,17,20.0,20.0,21.0,16.0,11.0,28.0,20.0,22.0,25.0,33.0,20,20,16,31.0,20.0,21.0,19.0,27.0,45.0,17.0,24.0,16.0,27.0,19.0,23.0,19,24.0,20,17.0,15.0,29.0,8.0,16.0,18.0,20.0,14.0,18.0,19.666666666666668,14.0,20,7.0,15.0,17.0,22.0,17.0,18,11.0,10.0,9.0,23,4.0,26.0,16.0,19.0,11.0,29.0,20,23,14.0,11.0,17.0,26.0,18.0,16.0,3.0,7.0
2020_11_26,22.0,15,19.0,18.0,21.0,12.0,10.0,23.0,18.0,19.0,24.0,29.0,18,19,11,30.0,19.0,17.0,18.0,29.0,44.0,17.0,27.0,16.0,29.0,16.0,24.0,19,19.0,18,18.0,16.0,21.0,9.0,13.0,17.0,13.0,12.0,15.0,21.0,15.0,16,9.0,12.0,15.0,24.0,19.0,20,12.0,9.0,21.0,23,24.0,21.0,15.0,22.0,13.5,32.0,22,23,18.0,8.0,16.0,24.0,11.0,14.666666666666666,3.0,7.0
2020_11_27,17.0,12,16.0,14.0,16.0,9.0,7.0,18.0,16.0,15.0,21.0,24.0,15,13,11,28.0,21.0,14.0,13.0,17.0,28.0,13.0,17.0,14.0,20.0,15.0,24.0,16,15.0,18,18.0,16.0,20.0,9.0,14.0,13.0,11.0,12.0,12.0,21.0,11.0,15,10.0,12.0,14.0,24.0,19.0,15,11.0,8.0,22.0,24,19.0,17.0,15.0,18.0,10.0,33.0,26,23,19.0,11.0,15.0,24.0,16.0,17.666666666666668,2.0,5.0
2020_11_28,26.0,15,20.0,20.0,20.0,16.0,10.0,25.0,21.0,23.0,24.0,30.0,18,17,14,30.0,20.0,22.0,20.0,27.0,43.0,20.0,21.0,19.0,24.0,19.0,28.0,23,23.0,27,23.0,16.0,25.0,16.0,15.0,15.0,13.0,11.0,15.0,22.333333333333332,15.0,16,8.0,17.0,19.0,23.0,19.0,16,15.0,9.0,21.0,28,16.0,15.0,14.0,21.0,12.0,34.0,24,25,21.0,10.0,19.0,29.0,21.0,16.0,2.0,7.0
2020_11_29,24.0,16,20.0,20.0,21.0,16.0,14.0,24.0,21.0,21.0,23.0,27.0,19,16,16,28.0,16.0,19.0,18.0,23.0,37.0,19.0,19.0,15.0,18.0,15.0,30.0,21,24.0,19,15.0,19.0,21.0,9.0,14.0,13.0,12.0,14.0,12.0,25.0,16.0,13,7.0,9.0,12.0,23.0,20.0,19,17.0,15.0,22.0,31,21.0,17.0,16.0,22.0,15.0,35.0,27,27,21.0,11.0,16.0,27.0,9.0,12.666666666666666,4.0,10.0
2020_11_30,20.0,13,16.0,18.0,18.0,12.0,8.0,23.0,17.0,19.0,20.0,24.0,16,13,12,27.0,17.0,16.0,14.0,20.0,32.0,14.0,20.0,13.0,19.0,16.0,21.0,16,16.0,23,15.0,18.0,23.0,11.0,11.0,9.0,10.0,9.0,11.0,23.333333333333332,13.0,14,5.0,10.0,14.0,25.0,21.0,25,22.0,16.0,25.5,20,24.0,17.0,14.0,22.0,16.0,33.0,27,31,27.0,7.0,11.0,24.0,10.0,12.0,3.0,5.0
2020_12_01,21.0,12,19.0,18.0,19.0,12.0,9.0,18.0,20.0,19.0,25.0,25.0,14,12,12,27.0,15.0,17.0,17.0,23.0,31.0,17.0,16.0,14.0,21.0,17.0,23.0,18,16.0,24,18.0,18.0,38.0,8.0,11.0,8.0,8.0,9.0,8.0,24.0,11.0,13,4.0,14.0,13.0,27.0,20.0,24,19.0,15.0,24.0,23,29.0,17.0,17.0,25.0,16.0,33.0,26,29,22.0,7.0,11.0,23.0,6.0,8.0,3.0,3.0
2020_12_02,21.0,13,19.0,17.0,18.0,13.0,9.0,27.0,20.0,19.0,19.0,31.0,18,15,13,28.0,16.0,17.0,13.0,22.0,30.0,16.0,19.0,13.0,19.0,14.0,26.0,19,17.0,23,14.0,21.0,24.0,8.0,11.0,11.0,12.0,9.0,10.0,27.666666666666668,12.0,14,9.0,13.0,15.0,26.0,24.0,28,19.0,20.0,29.0,33,30.0,30.0,15.0,27.0,15.0,36.0,31,34,23.0,5.0,9.0,23.0,7.0,8.0,3.0,4.0
2020_12_03,21.0,13,18.0,16.0,20.0,15.0,10.0,24.0,28.333333333333332,18.0,19.0,24.0,18,14,13,28.0,17.0,18.0,18.0,26.0,38.0,18.0,22.0,17.0,22.0,18.0,24.0,19,22.0,20,20.0,19.0,25.0,13.0,14.0,11.0,12.0,11.0,12.0,33.0,12.0,15,5.0,13.0,16.0,26.0,22.0,25,14.0,13.0,21.0,26,36.0,38.0,13.0,24.0,18.0,30.0,28,37,24.0,9.0,11.0,24.0,6.0,10.0,2.0,6.0
2020_12_04,26.0,20,22.0,22.0,25.0,18.0,15.0,28.0,35.666666666666664,25.0,25.0,31.0,23,20,18,34.0,21.0,22.0,20.0,27.0,30.0,22.0,25.0,20.0,26.0,22.0,34.0,25,35.0,30,25.0,28.0,29.0,25.0,15.0,15.0,18.0,15.0,16.0,28.0,19.0,21,10.0,18.0,23.0,30.0,23.0,22,19.0,12.0,24.0,29,27.0,32.0,16.0,33.0,19.0,31.0,28,29,25.0,11.0,16.0,30.0,16.0,15.0,4.0,10.0
2020_12_05,28.0,20,26.5,25.0,26.0,20.0,27.5,27.0,26.0,25.0,30.0,30.0,24,21,18,35.0,22.0,24.0,21.0,28.0,34.0,23.0,26.0,20.0,21.0,18.0,30.0,27,27.0,27,26.0,24.0,38.0,16.0,19.0,18.0,20.0,19.0,17.0,30.5,24.0,24,8.0,20.0,22.0,33.0,26.0,31,22.0,15.0,28.0,31,30.0,28.0,17.0,33.0,22.0,36.0,31,34,33.0,18.0,19.0,31.0,15.0,19.0,6.0,13.0
2020_12_06,36.0,26,28.0,29.0,28.0,21.0,14.0,34.0,31.0,33.0,38.0,36.0,30,27,23,42.0,24.0,27.0,23.0,32.0,37.0,21.0,30.0,21.0,24.0,18.0,29.0,28,32.0,35,25.0,28.0,57.0,21.0,19.0,19.0,21.0,19.0,22.0,19.0,21.0,22,8.0,18.0,20.0,38.0,32.0,32,23.0,15.0,26.0,37,38.0,38.0,16.0,38.0,19.0,38.0,36,47,32.0,15.0,21.0,31.0,17.0,20.0,9.0,13.0
2020_12_07,38.0,30,31.0,33.0,33.0,28.0,19.0,46.0,35.0,38.0,41.0,41.0,35,37,25,50.0,24.0,33.0,30.0,41.0,52.0,28.0,40.0,26.0,32.0,26.0,35.0,36,38.0,33,43.0,28.0,52.0,17.0,17.0,21.0,24.0,19.0,25.0,20.0,21.0,22,11.0,19.0,23.0,34.0,29.0,33,26.0,13.0,24.0,44,35.0,43.0,20.0,40.0,21.0,35.0,32,46,28.0,15.0,21.0,35.0,14.0,20.0,10.0,11.0
2020_12_08,37.0,28,29.0,29.0,33.0,25.0,22.0,45.0,33.0,35.0,35.0,41.0,35,29,28,40.0,29.666666666666668,30.0,25.0,39.0,45.0,28.0,34.0,21.0,31.0,23.0,27.0,30,34.0,39,38.0,28.0,43.0,25.0,20.0,21.0,22.0,19.0,25.0,19.0,18.0,24,16.0,22.0,26.0,30.0,26.0,28,19.0,12.0,26.0,38,31.0,36.0,21.0,40.0,18.0,37.0,31,44,34.0,19.0,22.0,34.0,14.0,18.0,9.0,12.0
2020_12_09,40.0,33,31.0,30.0,34.0,27.0,25.0,40.0,36.0,37.0,41.0,41.0,36,33,29,46.0,29.0,34.0,32.0,44.0,58.0,32.0,37.0,28.0,34.0,28.0,14.0,33,39.0,44,43.0,31.0,60.0,28.0,26.0,22.0,27.0,20.0,24.0,23.0,22.0,30,27.0,22.0,28.0,33.0,29.0,28,18.0,12.0,22.0,34,27.0,34.0,18.0,40.0,21.0,36.0,28,44,40.0,22.0,23.0,35.0,11.0,15.0,7.0,14.0
2020_12_10,53.0,41,36.0,40.0,47.0,39.0,29.0,63.0,48.0,50.0,50.0,55.0,50,46,42,60.0,33.0,44.0,40.0,49.0,68.0,37.0,44.0,38.0,42.0,33.0,16.0,37,45.0,46,49.0,29.0,83.0,24.0,31.0,28.0,38.0,27.0,33.0,31.0,29.0,32,31.0,22.0,34.0,30.0,27.0,31,19.0,13.0,28.0,45,34.0,35.0,22.0,42.0,23.0,37.0,33,40,43.0,28.0,28.0,32.0,13.0,16.0,7.0,12.0
2020_12_11,61.0,44,40.0,49.0,48.0,50.0,37.0,65.0,52.0,57.0,56.0,66.0,50,50,46,62.0,37.0,48.0,44.0,57.0,68.0,48.0,47.0,44.0,42.0,29.0,15.0,40,46.0,46,31.0,31.0,72.0,15.0,44.0,40.0,53.0,44.0,40.0,52.0,38.0,45,37.0,20.0,34.0,30.0,26.0,37,21.0,18.0,30.0,43,34.0,36.0,20.0,41.0,21.0,41.0,32,47,45.0,39.0,28.0,38.0,13.0,19.0,5.0,17.0
2020_12_12,57.0,48,39.0,41.0,47.0,46.0,39.0,81.0,53.0,52.0,54.0,60.0,53,54,45,67.0,37.0,49.0,41.0,58.0,73.0,46.0,49.0,41.0,52.666666666666664,33.0,16.0,43,43.0,44,39.0,23.0,65.0,11.0,44.0,43.0,46.0,43.0,44.0,35.0,36.0,32,31.0,20.0,28.0,31.0,28.0,28,21.0,17.0,33.0,39,36.0,38.0,17.0,26.0,18.0,42.0,32,45,41.0,35.0,35.0,44.0,13.0,16.0,6.0,17.0
2020_12_13,60.0,46,42.0,43.0,49.0,44.0,41.0,79.0,50.0,58.0,56.0,72.0,55,58,48,79.0,45.0,52.0,40.0,57.0,62.0,44.0,41.0,41.0,42.0,27.0,15.0,33,38.0,45,39.0,28.0,52.0,14.0,44.0,42.0,41.0,44.0,42.0,46.0,43.0,44,35.0,20.0,28.0,31.0,27.0,31,21.0,14.0,30.0,40,36.0,36.0,13.0,28.0,14.0,38.0,28,46,31.0,21.0,21.0,31.0,10.0,14.0,4.0,9.0
2020_12_14,67.0,57,49.0,49.0,55.0,48.0,50.0,63.0,66.0,65.0,71.0,112.0,60,44,47,76.0,37.0,60.0,44.0,59.0,59.0,55.0,44.0,54.0,70.0,41.0,16.0,40,40.0,45,39.0,30.0,56.0,17.0,26.0,23.0,23.0,30.0,26.0,35.0,33.0,35,30.0,23.0,27.0,25.0,24.0,26,22.0,14.0,24.0,46,31.0,30.5,12.0,29.0,17.0,30.0,31,47,30.0,14.0,14.0,27.0,10.0,12.0,3.0,6.0
2020_12_15,79.0,44,43.0,46.0,52.0,55.0,43.0,83.0,58.0,67.0,61.0,91.0,57,52,47,74.0,30.0,60.0,54.0,72.0,82.0,55.0,52.0,51.0,40.0,22.0,17.0,41,50.0,32,29.0,25.0,31.0,8.0,22.0,20.0,22.0,20.0,23.0,22.0,21.0,27,32.0,19.0,26.0,28.0,20.0,31,19.0,15.0,28.0,36,31.0,29.0,14.0,32.0,17.0,12.0,29,43,28.0,13.0,15.0,25.0,10.0,14.0,3.0,7.0
2020_12_16,52.0,27,28.0,30.0,39.0,35.0,27.0,56.0,39.0,45.0,34.0,62.0,35,31,28,43.0,20.0,44.0,31.0,55.0,63.0,34.0,36.0,19.0,25.0,18.0,15.0,35,41.0,18,21.0,17.0,15.0,5.0,15.0,16.0,14.0,16.0,17.0,14.0,14.0,16,14.0,13.0,16.0,30.0,27.0,35,25.0,15.0,26.0,21,31.0,30.0,16.0,29.0,14.666666666666666,13.0,25,34,33.0,9.0,14.0,25.0,10.0,11.0,3.0,7.0
2020_12_17,42.0,18,23.0,21.0,26.0,20.0,23.0,75.0,25.0,40.0,22.0,58.0,26,22,22,29.0,20.0,24.0,23.0,44.0,55.0,21.0,31.0,18.0,21.0,13.0,12.0,25,24.0,19,15.0,16.0,22.0,6.0,13.0,17.0,13.0,16.0,17.0,15.0,14.0,17,11.0,11.0,16.0,32.0,28.0,27,15.0,9.0,16.0,19,28.0,30.0,18.0,25.0,15.0,13.0,20,19,35.0,10.0,13.0,24.0,6.0,9.0,2.0,5.0
2020_12_18,31.0,23,27.0,25.0,23.0,23.0,27.0,41.0,28.0,30.0,31.0,41.0,30,29,22,36.0,21.0,24.0,24.0,38.0,49.0,20.0,32.0,17.0,25.0,21.0,12.0,28,24.0,20,16.0,18.0,23.0,5.0,19.0,16.0,16.0,14.0,15.0,14.0,15.0,17,15.0,11.0,17.0,28.0,25.0,21,19.0,11.0,21.0,20,24.0,25.0,19.0,22.0,10.0,11.0,19,15,28.0,10.0,13.0,27.0,6.0,10.0,3.0,6.0
2020_12_19,24.0,17,23.0,19.0,24.0,17.0,22.0,26.0,23.0,22.0,25.0,30.0,20,18,15,29.0,19.0,37.0,20.0,29.0,41.0,16.0,22.0,14.0,20.0,35.0,11.0,25,24.0,19,16.0,15.0,14.0,6.0,15.0,13.0,11.0,13.0,14.0,16.0,14.0,13,11.0,10.0,18.0,26.0,23.0,23,20.0,9.0,18.0,18,22.0,22.0,19.0,23.0,10.0,13.0,20,16,29.0,13.0,16.0,27.0,8.0,12.0,2.0,7.0
2020_12_20,26.0,17,22.0,21.0,24.0,18.0,23.0,24.0,25.0,24.0,25.0,30.0,21,16,13,28.0,19.0,39.0,15.0,22.0,30.0,16.0,16.0,17.0,20.0,39.0,10.0,21,16.0,23,19.0,17.0,9.0,12.0,16.0,11.0,11.0,12.0,11.0,13.0,14.0,14,14.0,12.0,19.0,21.0,18.0,16,12.0,11.0,17.0,14,14.0,17.0,18.0,18.0,7.0,11.0,17,20,27.0,11.0,19.0,25.0,7.0,13.0,3.0,6.0
2020_12_21,27.0,22,24.0,22.0,27.0,19.0,26.0,37.0,28.0,26.0,32.0,30.0,25,22,19,32.0,22.0,36.0,18.0,29.0,35.0,20.0,21.0,20.0,28.0,42.0,11.0,27,19.0,37,31.0,25.5,21.0,28.0,19.0,15.0,17.0,16.0,16.0,21.0,17.0,23,20.0,21.0,29.0,17.0,12.0,16,14.0,12.0,22.0,17,10.0,11.0,15.0,15.0,10.0,11.0,15,13,45.0,12.0,19.0,28.0,9.0,14.0,5.0,9.0
2020_12_22,37.0,34,34.0,32.0,33.0,31.0,33.0,37.0,39.0,37.0,43.0,42.0,36,31,26,47.0,27.0,29.0,25.0,44.0,46.0,30.0,33.0,29.0,33.0,42.0,17.0,38,28.0,47,37.0,26.5,54.0,35.0,28.0,24.0,25.0,26.0,26.0,25.0,27.0,32,29.0,25.0,30.0,22.0,13.0,22,16.0,12.0,19.0,17,17.0,18.0,16.0,22.0,16.0,12.0,22,26,33.0,24.0,24.0,32.0,10.0,15.0,5.0,12.0
2020_12_23,47.0,39,40.0,39.0,40.0,37.0,37.0,49.0,48.0,47.0,50.0,53.0,44,41,35,56.0,43.0,28.0,35.0,49.0,53.0,40.0,44.0,35.0,42.0,46.0,13.0,32,30.0,57,51.0,20.0,68.0,32.0,38.0,32.0,34.0,35.0,35.0,37.0,36.0,41,40.0,30.0,44.0,26.0,20.0,34,29.0,18.0,37.0,26,21.0,19.0,20.0,26.0,19.0,15.0,30,35,35.0,29.0,32.0,28.0,13.0,15.0,8.0,18.0
2020_12_24,48.0,38,37.0,39.0,41.0,41.0,38.0,49.0,45.0,46.0,50.0,56.0,43,43,37,65.0,56.0,29.0,34.0,55.0,58.0,37.0,47.0,34.0,55.0,40.0,15.0,39,32.0,41,43.0,18.0,72.0,15.0,37.0,29.0,33.0,32.0,32.0,41.0,33.0,50,42.0,31.0,34.0,29.0,26.0,43,34.0,17.0,37.0,23,22.0,20.0,27.0,27.0,15.0,17.0,37,39,35.0,31.0,28.0,20.0,12.0,11.0,6.0,18.0
2020_12_25,42.0,31,34.0,37.0,38.0,36.0,34.0,47.0,37.0,39.0,42.0,48.0,38,38,33,46.0,34.0,30.0,30.0,49.0,65.0,34.0,38.0,24.0,28.0,42.0,16.0,36,32.0,35,27.0,19.0,38.0,10.0,26.0,23.0,20.0,22.0,22.0,17.0,21.0,26,26.0,18.0,27.0,30.0,29.0,44,27.0,23.0,35.0,30,24.0,23.0,19.0,24.0,16.0,19.0,32,39,34.0,22.0,31.0,11.0,16.0,13.0,5.0,9.0
2020_12_26,45.0,27,31.0,31.0,33.0,29.0,31.0,52.0,34.0,41.0,41.0,44.0,33,39,25,43.0,30.0,30.0,34.0,52.0,70.0,36.0,47.0,28.0,35.0,41.0,17.0,36,33.0,46,27.0,19.0,39.0,15.0,28.0,18.0,17.0,18.0,18.0,19.0,20.0,21,21.0,20.0,27.0,33.0,29.0,42,27.0,22.0,31.0,30,28.0,28.0,19.0,25.0,17.0,19.0,29,40,35.0,8.0,14.0,8.0,10.0,10.0,3.0,7.0
2020_12_27,41.0,32,28.0,29.0,31.0,28.0,31.0,48.0,35.0,40.0,35.0,52.0,38,29,27,57.0,32.0,34.0,27.0,46.0,54.0,34.0,45.0,42.0,45.0,33.0,16.0,29,22.0,65,39.0,20.0,50.0,15.0,30.0,23.0,20.0,23.0,23.0,23.0,28.0,24,25.0,21.0,32.0,28.0,26.0,31,29.0,20.0,30.0,32,31.0,27.0,14.0,30.0,15.0,18.0,28,38,34.0,9.0,14.0,13.0,11.0,10.0,4.0,5.0
2020_12_28,27.0,16,23.0,24.0,22.0,18.0,25.0,58.0,25.0,23.0,25.0,43.0,22,13,14,25.0,19.0,33.0,19.0,37.0,16.0,31.0,30.0,39.0,59.0,42.0,14.0,34,17.0,70,42.0,29.0,51.0,19.0,36.0,23.0,20.0,22.0,24.0,17.0,25.0,22,42.0,22.0,43.0,21.0,19.0,32,31.0,19.0,29.0,35,22.0,13.0,14.0,27.0,15.0,14.0,27,33,32.0,11.0,17.0,13.0,21.0,15.0,4.0,11.0
2020_12_29,36.0,24,28.0,29.0,27.0,25.0,29.0,45.0,31.0,31.0,33.0,45.0,32,21,20,35.0,28.0,38.0,23.0,45.0,27.0,33.0,31.0,34.0,52.0,50.0,15.0,26,18.0,66,44.0,29.0,67.0,21.0,32.0,22.0,19.0,20.0,22.0,22.0,26.0,26,38.0,24.0,37.0,19.0,17.0,31,25.0,17.0,29.0,35,18.0,18.0,15.0,28.0,17.0,18.0,27,33,33.0,12.0,20.0,16.0,17.0,16.0,6.0,13.0
2020_12_30,36.0,21,30.0,27.0,27.0,25.0,27.0,30.0,29.0,30.0,31.0,41.0,27,18,19,33.0,27.0,37.0,25.0,42.0,35.0,32.0,41.0,31.0,31.0,60.0,15.0,32,22.0,24,26.0,23.0,28.0,15.0,27.0,22.0,24.0,26.0,24.0,19.0,25.0,22,34.0,21.0,28.0,25.0,23.0,36,28.0,21.0,33.0,26,24.0,20.0,19.0,28.0,18.0,17.0,24,36,36.0,15.0,20.0,19.0,18.0,19.0,7.0,16.0
2020_12_31,23.0,17,22.0,20.0,19.0,17.0,22.0,20.0,21.0,21.0,20.0,22.0,21,19,16,28.0,22.0,40.0,16.0,21.0,22.0,19.0,17.0,17.0,18.0,43.0,10.0,19,15.0,24,19.0,19.0,26.0,17.0,16.0,14.0,15.0,14.0,15.0,16.0,18.0,16,20.0,17.0,22.0,28.0,24.0,24,20.0,17.0,25.0,16,26.0,27.0,28.0,25.0,12.0,18.0,23,34,25.0,17.0,20.0,17.0,17.0,16.0,11.0,14.0
